"id";"nama_kecamatan";"nama_alt";"id_kab_kota";"id_provinsi";"id_negara";"inserted_at";"inserted_by";"updated_at";"updated_by"
"912523";"Amungkalpia";"Amungkalpia";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912524";"Gome Utara";"Gome Utara";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912525";"Erelmakawia";"Erelmakawia";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912601";"Kamu";"Kamu";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912602";"Mapia";"Mapia";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912603";"Piyaiye";"Piyaiye";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912604";"Kamu Utara";"Kamu Utara";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912605";"Sukikai Selatan";"Sukikai Selatan";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912606";"Mapia Barat";"Mapia Barat";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912607";"Kamu Selatan";"Kamu Selatan";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912608";"Kamu Timur";"Kamu Timur";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912609";"Mapia Tengah";"Mapia Tengah";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912610";"Dogiyai";"Dogiyai";"56399";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912701";"Sugapa";"Sugapa";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912702";"Homeyo";"Homeyo";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912703";"Wandai";"Wandai";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912704";"Biandoga";"Biandoga";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912705";"Agisiga";"Agisiga";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912706";"Hitadipa";"Hitadipa";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912707";"Ugimba";"Ugimba";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912708";"Tomosiga";"Tomosiga";"56427";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912801";"Tigi";"Tigi";"56395";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912802";"Tigi Timur";"Tigi Timur";"56395";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912803";"Bowobado";"Bowobado";"56395";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912804";"Tigi Barat";"Tigi Barat";"56395";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"912805";"Kapiraya";"Kapiraya";"56395";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"917101";"Jayapura Utara";"Jayapura Utara";"56756";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"917102";"Jayapura Selatan";"Jayapura Selatan";"56756";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"917103";"Abepura";"Abepura";"56756";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"917104";"Muara Tami";"Muara Tami";"56756";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"917105";"Heram";"Heram";"56756";"1798";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920101";"Makbon";"Makbon";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920104";"Beraur";"Beraur";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920105";"Salawati";"Salawati";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920106";"Seget";"Seget";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920107";"Aimas";"Aimas";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920108";"Klamono";"Klamono";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920110";"Sayosa";"Sayosa";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920112";"Segun";"Segun";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920113";"Mayamuk";"Mayamuk";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920114";"Salawati Selatan";"Salawati Selatan";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920117";"Klabot";"Klabot";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920118";"Klawak";"Klawak";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920120";"Maudus";"Maudus";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920139";"Mariat";"Mariat";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920140";"Klaili";"Klaili";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920141";"Klaso";"Klaso";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920142";"Moisegen";"Moisegen";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920143";"Sorong";"Sorong";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920144";"Bagun";"Bagun";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920145";"Wemak";"Wemak";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920146";"Sunook";"Sunook";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920147";"Buk";"Buk";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920148";"Saengkeduk";"Saengkeduk";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920149";"Malabotom";"Malabotom";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920150";"Konhir";"Konhir";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920151";"Klasafet";"Klasafet";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920152";"Hobard";"Hobard";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920153";"Salawati Tengah";"Salawati Tengah";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920154";"Botain";"Botain";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920155";"Sayosa Timur";"Sayosa Timur";"56641";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920203";"Warmare";"Warmare";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920204";"Prafi";"Prafi";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920205";"Masni";"Masni";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920212";"Manokwari Barat";"Manokwari Barat";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920213";"Manokwari Timur";"Manokwari Timur";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920214";"Manokwari Utara";"Manokwari Utara";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920215";"Manokwari Selatan";"Manokwari Selatan";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920217";"Tanah Rubuh";"Tanah Rubuh";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920221";"Sidey";"Sidey";"56527";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920301";"Fak-Fak";"Fak-Fak";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920302";"Fak-Fak Barat";"Fak-Fak Barat";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920303";"Fak-Fak Timur";"Fak-Fak Timur";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920304";"Kokas";"Kokas";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920305";"Fak-Fak Tengah";"Fak-Fak Tengah";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920306";"Karas";"Karas";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920307";"Bomberay";"Bomberay";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920308";"Kramongmongga";"Kramongmongga";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920309";"Teluk Patipi";"Teluk Patipi";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920310";"Pariwari";"Pariwari";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920311";"Wartutin";"Wartutin";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920312";"Fakfak Timur Tengah";"Fakfak Timur Tengah";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920313";"Arguni";"Arguni";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920314";"Mbahamdandara";"Mbahamdandara";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920315";"Kayauni";"Kayauni";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920316";"Furwagi";"Furwagi";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920317";"Tomage";"Tomage";"0";"0";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920401";"Teminabuan";"Teminabuan";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920404";"Inanwatan";"Inanwatan";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920406";"Sawiat";"Sawiat";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920409";"Kokoda";"Kokoda";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920410";"Moswaren";"Moswaren";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920411";"Seremuk";"Seremuk";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920412";"Wayer";"Wayer";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920414";"Kais";"Kais";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920415";"Konda";"Konda";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920420";"Matemani";"Matemani";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920421";"Kokoda Utara";"Kokoda Utara";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920422";"Saifi";"Saifi";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920424";"Fokour";"Fokour";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920425";"Salkma";"Salkma";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920426";"Kais Darat";"Kais Darat";"56642";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920501";"Misool (Misool Utara)";"Misool (Misool Utara)";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920502";"Waigeo Utara";"Waigeo Utara";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920503";"Waigeo Selatan";"Waigeo Selatan";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920504";"Salawati Utara";"Salawati Utara";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920505";"Kepulauan Ayau";"Kepulauan Ayau";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920506";"Misool Timur";"Misool Timur";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920507";"Waigeo Barat";"Waigeo Barat";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920508";"Waigeo Timur";"Waigeo Timur";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920509";"Teluk Mayalibit";"Teluk Mayalibit";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920510";"Kofiau";"Kofiau";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920511";"Meos Mansar";"Meos Mansar";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920513";"Misool Selatan";"Misool Selatan";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920514";"Warwarbomi";"Warwarbomi";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920515";"Waigeo Barat Kepulauan";"Waigeo Barat Kepulauan";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920516";"Misool Barat";"Misool Barat";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920517";"Kepulauan Sembilan";"Kepulauan Sembilan";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920518";"Kota Waisai";"Kota Waisai";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920519";"Tiplol Mayalibit";"Tiplol Mayalibit";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920520";"Batanta Utara";"Batanta Utara";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920521";"Salawati Barat";"Salawati Barat";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920522";"Salawati Tengah";"Salawati Tengah";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920523";"Supnin";"Supnin";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920524";"Ayau";"Ayau";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920525";"Batanta Selatan";"Batanta Selatan";"56608";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920601";"Bintuni";"Bintuni";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920602";"Merdey";"Merdey";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920603";"Babo";"Babo";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920604";"Aranday";"Aranday";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920605";"Moskona Selatan";"Moskona Selatan";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920606";"Moskona Utara";"Moskona Utara";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920607";"Wamesa";"Wamesa";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920608";"Fafurwar";"Fafurwar";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920609";"Tembuni";"Tembuni";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920610";"Kuri";"Kuri";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920611";"Manimeri";"Manimeri";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920612";"Tuhiba";"Tuhiba";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920613";"Dataran Beimes";"Dataran Beimes";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920614";"Sumuri";"Sumuri";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920615";"Kaitaro";"Kaitaro";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920616";"Aroba";"Aroba";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920617";"Masyeta";"Masyeta";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920618";"Biscoop";"Biscoop";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920619";"Tomu";"Tomu";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920620";"Kamundan";"Kamundan";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920621";"Weriagar";"Weriagar";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920622";"Moskona Barat";"Moskona Barat";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920623";"Meyado";"Meyado";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920624";"Moskona Timur";"Moskona Timur";"56677";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920701";"Wasior";"Wasior";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920702";"Windesi";"Windesi";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920703";"Teluk Duairi";"Teluk Duairi";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920704";"Wondiboy";"Wondiboy";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920705";"Wamesa";"Wamesa";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920706";"Rumberpon";"Rumberpon";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920707";"Naikere";"Naikere";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920708";"Rasiei";"Rasiei";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920709";"Kuri Wamesa";"Kuri Wamesa";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920710";"Roon";"Roon";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920711";"Roswar";"Roswar";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920712";"Nikiwar";"Nikiwar";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920713";"Soug Jaya";"Soug Jaya";"56678";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920801";"Kaimana";"Kaimana";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920802";"Buruway";"Buruway";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920803";"Teluk Arguni Atas";"Teluk Arguni Atas";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920804";"Teluk Etna";"Teluk Etna";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920805";"Kambrau";"Kambrau";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920806";"Teluk Arguni Bawah";"Teluk Arguni Bawah";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920807";"Yamor";"Yamor";"56435";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920901";"Fef";"Fef";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920902";"Miyah";"Miyah";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920903";"Yembun";"Yembun";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920904";"Kwoor";"Kwoor";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920905";"Sausapor";"Sausapor";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920906";"Abun";"Abun";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920907";"Syujak";"Syujak";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920908";"Moraid";"Moraid";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920909";"Kebar";"Kebar";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920910";"Amberbaken";"Amberbaken";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
"920911";"Senopi";"Senopi";"56660";"1799";"102";"2025-03-21 02:44:49";"System";"2025-03-21 02:44:49";"System"
